,Unnamed: 0,user_id,group_age,"('amount_usd', 'charity')","('amount_usd', 'culture')","('amount_usd', 'education')","('amount_usd', 'flat fee')","('amount_usd', 'food')","('amount_usd', 'fun')","('amount_usd', 'health')","('amount_usd', 'house')","('amount_usd', 'other')","('amount_usd', 'shopping')","('amount_usd', 'sports')","('amount_usd', 'supermarket')","('amount_usd', 'tech')","('amount_usd', 'transportation')","('amount_usd', 'travel')"
6201,6201,user_6201,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.27,0.0,0.0,0.0
6202,6202,user_6202,18-29,0.0,7.359999999999999,0.0,1203.6499999999996,289.89,40.16,79.06,0.0,420.16999999999996,238.75,0.0,1211.6000000000004,28.94,368.15999999999974,564.65
6203,6203,user_6203,30-39,0.0,69.31,0.0,0.0,41.510000000000005,0.0,0.0,0.0,58.89,137.32,0.0,171.98,0.0,122.97000000000001,46.81
6204,6204,user_6204,18-29,0.0,9.09,0.0,0.0,12.65,0.0,0.0,4.85,0.0,13.54,0.0,227.19,0.0,7.0,119.5
6205,6205,user_6205,30-39,,,,,,,,,,,,,,,
6206,6206,user_6206,18-29,0.0,100.74,0.0,49.010000000000005,385.58,0.0,72.9,0.0,87.97,332.23,0.0,432.6500000000001,0.0,585.3300000000002,645.0500000000001
6207,6207,user_6207,30-39,,,,,,,,,,,,,,,
6208,6208,user_6208,18-29,0.0,8.27,0.0,1522.4099999999994,390.33,0.0,0.0,0.0,114.17,23.509999999999998,0.0,179.17,0.0,187.13,29.66
6209,6209,user_6209,18-29,0.0,0.0,0.0,63.120000000000005,62.180000000000014,29.43,0.0,2.27,109.39999999999999,570.4499999999999,0.0,158.39999999999998,0.0,0.0,120.59
6210,6210,user_6210,30-39,0.0,9.99,0.0,347.93,224.81,38.23,0.0,0.0,247.48999999999998,71.17,66.38,104.28999999999999,41.400000000000006,58.43,608.25
6211,6211,user_6211,40-49,,,,,,,,,,,,,,,
6212,6212,user_6212,30-39,0.0,10.13,0.0,19.6,438.55,30.28,3.4,25.29,550.31,234.03,0.0,179.29000000000002,0.0,6.21,0.76
6213,6213,user_6213,18-29,0.0,0.0,0.0,20.0,98.91,25.2,0.0,0.0,0.0,0.0,0.0,10.3,0.0,11.4,0.0
6214,6214,user_6214,18-29,0.0,0.0,7.82,1516.84,263.93,135.28,3.89,0.0,83.32000000000001,339.32000000000005,0.0,432.81,0.0,75.45000000000002,121.44
6215,6215,user_6215,18-29,0.0,45.21,0.0,158.94,82.67999999999999,20.0,36.519999999999996,28.25,80.28999999999999,44.709999999999994,0.0,568.8199999999999,0.0,338.4,61.78
6216,6216,user_6216,18-29,0.0,0.0,0.0,1142.91,152.68999999999997,29.819999999999997,6.93,0.0,1.99,81.0,0.0,845.4899999999999,0.0,35.22,465.75
6217,6217,user_6217,30-39,0.0,0.0,0.0,2205.5399999999995,4.48,0.0,21.83,0.0,0.0,3.02,0.0,17.92,0.0,0.0,999.72
6218,6218,user_6218,30-39,0.0,0.0,0.0,2.39,44.260000000000005,0.0,0.0,0.0,0.0,88.17999999999999,0.0,90.24000000000001,0.0,31.979999999999997,6.93
6219,6219,user_6219,60+,,,,,,,,,,,,,,,
6220,6220,user_6220,30-39,,,,,,,,,,,,,,,
6221,6221,user_6221,18-29,0.0,4.98,0.0,17.02,114.68,24.72,130.67999999999998,0.0,0.0,40.81,0.0,102.77,0.0,15.32,0.0
6222,6222,user_6222,40-49,0.0,0.0,0.0,0.0,21.39,0.0,0.0,39.57,0.0,15.91,0.0,0.0,0.0,0.0,0.0
6223,6223,user_6223,18-29,,,,,,,,,,,,,,,
6224,6224,user_6224,40-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24
6225,6225,user_6225,40-49,0.0,168.32,0.0,953.6599999999997,67.14999999999999,0.0,5.35,0.0,35.0,25.959999999999997,0.0,427.42999999999995,0.0,19.14,0.0
6226,6226,user_6226,40-49,0.0,0.0,0.0,198.09,3.36,0.0,0.0,0.0,1.97,89.41000000000001,0.0,162.59,0.0,1.79,0.0
6227,6227,user_6227,30-39,0.0,15.280000000000001,0.0,205.31000000000003,346.41999999999996,34.43,0.0,5.71,0.0,52.14,15.77,132.85999999999999,18.13,291.28999999999996,861.1800000000002
6228,6228,user_6228,18-29,,,,,,,,,,,,,,,
6229,6229,user_6229,30-39,,,,,,,,,,,,,,,
6230,6230,user_6230,50-59,,,,,,,,,,,,,,,
6231,6231,user_6231,30-39,0.0,13.98,0.0,80.85,173.87999999999997,8.35,37.05,0.0,36.46,80.91999999999999,0.0,210.26000000000002,8.16,32.46,169.83
6232,6232,user_6232,18-29,0.0,0.0,0.0,320.15999999999997,70.71,85.17999999999999,0.0,0.0,3.03,82.36,0.0,189.72999999999996,0.0,145.89,18.98
6233,6233,user_6233,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,0.0,0.0,0.0
6234,6234,user_6234,40-49,0.0,0.0,0.0,1759.0700000000002,617.7,39.01,12.26,0.0,43.14,218.40000000000003,6.53,254.13,0.0,270.66999999999996,484.46
6235,6235,user_6235,40-49,0.0,0.0,0.0,15.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6236,6236,user_6236,60+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0
6237,6237,user_6237,40-49,0.0,0.0,0.0,278.38,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6238,6238,user_6238,18-29,0.0,0.0,0.0,96.98,132.36,17.02,0.0,0.0,53.57,7.95,0.0,71.77000000000001,0.0,30.610000000000003,3.68
6239,6239,user_6239,18-29,0.0,0.0,0.0,368.86,5.87,0.0,0.0,0.0,0.0,0.0,0.0,11.05,0.0,4.4,0.0
6240,6240,user_6240,18-29,,,,,,,,,,,,,,,
6241,6241,user_6241,40-49,0.0,346.2,0.0,55.910000000000004,587.3700000000001,89.14,21.410000000000004,0.0,38.5,253.86,0.0,167.92,7.24,106.93,4725.17
6242,6242,user_6242,40-49,0.0,3.01,0.0,34.7,0.0,2.26,0.0,0.0,0.0,29.46,0.0,18.91,0.0,0.0,0.0
6243,6243,user_6243,18-29,0.0,85.50999999999999,0.0,634.03,895.1100000000004,140.25,154.15,183.57000000000002,64.65,1035.84,0.0,2069.579999999997,63.01,853.4499999999999,0.0
6244,6244,user_6244,50-59,,,,,,,,,,,,,,,
6245,6245,user_6245,30-39,0.0,0.0,0.0,0.0,20.06,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6246,6246,user_6246,18-29,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,1.0,0.0,0.0,11.79,0.0,0.0,0.0
6247,6247,user_6247,40-49,0.0,14.3,0.0,137.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.33,0.0,6.04,0.0
6248,6248,user_6248,30-39,,,,,,,,,,,,,,,
6249,6249,user_6249,30-39,0.0,0.0,0.0,203.45,279.15000000000003,0.0,0.0,0.0,0.0,179.01999999999998,0.0,0.0,0.0,29.43,0.0
6250,6250,user_6250,18-29,,,,,,,,,,,,,,,
6251,6251,user_6251,18-29,0.0,0.0,0.0,80.35,102.60999999999999,0.64,20.77,3.4,8.17,0.0,0.0,62.010000000000005,0.0,37.31,37.03
6252,6252,user_6252,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88,0.0,0.43,0.0,0.0,0.0
6253,6253,user_6253,30-39,0.0,0.0,0.0,820.0,52.269999999999996,101.4,0.0,0.0,13.65,27.52,0.0,428.09999999999997,21.43,62.800000000000004,0.0
6254,6254,user_6254,30-39,0.0,0.0,0.0,323.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6255,6255,user_6255,30-39,0.0,0.0,0.0,109.99,69.24000000000001,0.0,262.33000000000004,0.0,0.0,409.61,0.0,385.18,0.0,0.0,0.0
6256,6256,user_6256,60+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0
6257,6257,user_6257,30-39,0.0,0.0,0.0,13.92,39.559999999999995,0.0,29.410000000000004,6.96,23.950000000000003,54.98,0.0,313.69000000000005,0.0,0.72,0.0
6258,6258,user_6258,30-39,0.0,107.39999999999999,0.0,2194.2900000000004,106.69999999999999,3.19,4.43,37.760000000000005,50.97,65.97,0.0,162.66,25.25,239.69000000000017,274.19
6259,6259,user_6259,18-29,0.0,8.6,56.739999999999995,1389.9699999999998,1363.2799999999995,2159.2599999999993,535.01,117.16,1677.9799999999993,3852.7000000000003,106.39,2211.35,286.44000000000005,2354.099999999998,3486.9200000000005
6260,6260,user_6260,18-29,0.0,0.0,0.0,80.18,18.51,17.28,9.9,4.75,3.79,90.9,0.0,53.66,0.0,0.0,0.0
6261,6261,user_6261,18-29,0.0,34.01,0.0,225.57000000000002,96.13,44.41,23.130000000000003,0.0,0.0,8.08,30.04,50.94,0.0,8.100000000000001,0.0
6262,6262,user_6262,18-29,0.0,0.0,0.0,0.0,102.76,71.49,1.57,0.0,16.880000000000003,244.04,0.0,103.58,0.0,88.21,456.83
6263,6263,user_6263,40-49,0.0,0.0,0.0,32.64,137.07,33.17,9.24,0.0,0.0,228.35999999999999,0.0,60.82000000000001,6.94,59.2,0.0
6264,6264,user_6264,40-49,0.0,26.909999999999997,6.14,281.08,565.3600000000001,599.9899999999997,16.61,3.16,30.35,339.23999999999995,51.56,956.87,0.0,745.9399999999999,76.38
6265,6265,user_6265,30-39,0.0,20.43,0.0,0.0,31.310000000000002,26.91,0.0,0.0,35.74,140.93,0.0,113.87,3.49,0.0,52.77
6266,6266,user_6266,18-29,0.0,0.0,0.0,10.06,331.4,108.39999999999999,261.86,80.28,142.8,0.0,0.0,542.29,15.950000000000001,43.2,66.80000000000001
6267,6267,user_6267,30-39,0.0,0.0,0.0,0.0,35.28,0.0,27.14,0.0,2.9,26.0,0.0,226.02999999999997,0.0,18.93,0.0
6268,6268,user_6268,30-39,0.0,0.0,0.0,0.49,7.57,32.33,0.0,0.0,0.0,0.0,0.0,309.12,0.0,0.0,0.0
6269,6269,user_6269,40-49,,,,,,,,,,,,,,,
6270,6270,user_6270,30-39,0.0,0.0,0.0,76.59,77.67000000000002,3.83,1.69,15.32,0.0,0.0,0.0,10.21,0.0,0.0,0.0
6271,6271,user_6271,18-29,0.0,0.0,0.0,52.47,572.3600000000001,140.76,5.16,591.86,0.0,2.55,8.35,308.65,42.54,20.18,111.97
6272,6272,user_6272,18-29,,,,,,,,,,,,,,,
6273,6273,user_6273,18-29,0.0,23.86,0.0,1633.5900000000001,96.22,0.0,0.0,0.0,27.44,22.54,0.0,50.620000000000005,0.0,0.0,68.75
6274,6274,user_6274,18-29,,,,,,,,,,,,,,,
6275,6275,user_6275,50-59,8.47,39.74,0.0,69.05,119.50000000000001,80.53999999999999,7.69,97.17999999999999,37.97,765.9599999999999,0.0,339.01000000000005,0.0,0.0,34.16
6276,6276,user_6276,30-39,0.0,0.0,0.0,0.0,35.29,0.0,0.0,0.0,25.25,68.15,0.0,53.480000000000004,0.0,0.0,0.0
6277,6277,user_6277,40-49,,,,,,,,,,,,,,,
6278,6278,user_6278,18-29,2.99,59.19,5.0,711.14,305.99999999999994,11.23,41.28,161.55,18.19,579.7100000000002,67.99,1564.0400000000006,32.480000000000004,223.23,352.20000000000005
6279,6279,user_6279,18-29,0.0,35.75,0.0,265.71999999999997,704.0299999999999,133.12,111.32000000000001,11.06,302.53,921.2399999999999,0.0,396.98,0.0,5.11,66.78
6280,6280,user_6280,18-29,0.0,0.0,0.0,202.42999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.34,0.0,0.0,53.32
6281,6281,user_6281,30-39,0.0,0.0,0.0,75.67,0.0,82.50999999999999,0.0,0.0,0.0,12.27,0.0,41.74,0.0,138.89,19.57
6282,6282,user_6282,40-49,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0
6283,6283,user_6283,30-39,0.0,16.97,0.0,6.52,12.35,31.99,148.16,1.0,39.99,28.5,0.0,317.31,0.0,2.0,792.6
6284,6284,user_6284,40-49,0.0,39.11,0.0,108.40999999999998,56.730000000000004,95.27999999999999,0.0,30.090000000000003,227.40999999999997,81.01,0.0,205.76,3.74,56.75999999999999,30.52
6285,6285,user_6285,40-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9,0.0,0.0,176.49999999999997,0.0,0.0,0.0
6286,6286,user_6286,30-39,0.0,3.79,0.0,0.96,209.45999999999998,62.17,44.9,0.0,39.49,162.38,34.77,417.18999999999994,0.0,0.0,0.0
6287,6287,user_6287,40-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0.0,0.0,0.0,0.0,0.0
6288,6288,user_6288,60+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51,14.350000000000001,0.0,31.2,0.0,0.0,0.0
6289,6289,user_6289,30-39,0.0,0.0,0.0,20.0,35.019999999999996,0.0,0.0,0.0,0.0,0.0,0.0,291.64000000000004,0.0,0.0,0.0
6290,6290,user_6290,40-49,0.0,4.3,0.0,522.5799999999999,24.38,144.35,391.53,36.160000000000004,0.54,407.46,59.06,1246.9799999999998,0.0,25.88,83.66
6291,6291,user_6291,40-49,0.0,0.0,0.0,121.13999999999999,53.49000000000001,23.48,0.0,0.0,126.08999999999999,136.0,0.0,289.68,0.0,0.0,8.34
6292,6292,user_6292,18-29,0.0,0.0,0.0,604.98,96.74000000000001,0.0,0.0,29.21,71.27000000000001,483.97999999999996,0.0,518.1,0.0,164.2,15.83
6293,6293,user_6293,60+,,,,,,,,,,,,,,,
6294,6294,user_6294,18-29,0.0,902.73,0.0,52.7,996.1100000000002,80.35,70.04,0.0,475.23999999999995,188.47,0.0,1073.6099999999997,5.99,833.7700000000001,260.75
6295,6295,user_6295,30-39,,,,,,,,,,,,,,,
6296,6296,user_6296,40-49,,,,,,,,,,,,,,,
6297,6297,user_6297,30-39,0.0,0.0,0.0,0.0,12.59,11.44,0.0,0.0,0.0,188.39999999999998,0.0,0.0,0.0,0.0,0.0
6298,6298,user_6298,18-29,,,,,,,,,,,,,,,
6299,6299,user_6299,18-29,0.0,0.0,0.0,536.26,565.6099999999999,191.67999999999998,111.91,24.25,80.0,1133.3400000000001,0.0,290.17,12.25,431.6000000000001,1071.63
6300,6300,user_6300,30-39,0.0,6.99,0.0,17.02,202.79000000000002,31.24,0.0,0.0,1020.0,0.0,0.0,142.85,0.0,92.22999999999999,0.0
6301,6301,user_6301,30-39,0.0,323.22999999999996,0.0,564.15,1641.8099999999993,1956.9499999999998,11.25,121.41,753.45,5954.49,15.41,2199.37,0.0,223.64999999999998,335.79
6302,6302,user_6302,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.72,0.0,0.0,0.0,35.83,0.0
6303,6303,user_6303,40-49,0.0,225.46999999999997,0.0,476.58,1860.02,634.29,367.65999999999997,189.34,30.9,755.28,351.33,1853.3399999999992,0.0,937.3399999999999,1923.0900000000001
6304,6304,user_6304,40-49,0.0,51.769999999999996,0.0,341.57,427.38,168.16,5.77,3.18,34.0,372.77,0.0,274.39000000000004,0.0,0.0,75.63
6305,6305,user_6305,18-29,,,,,,,,,,,,,,,
6306,6306,user_6306,18-29,0.0,8.94,0.0,39.45,163.24,6.630000000000001,20.869999999999997,2.76,11.899999999999999,47.93000000000001,0.0,239.17000000000004,0.0,71.19,4.74
6307,6307,user_6307,30-39,0.0,0.0,0.0,30.0,0.0,32.97,14.0,0.0,0.0,0.0,0.0,27.53,0.0,0.0,0.0
6308,6308,user_6308,40-49,0.0,0.0,0.0,199.94,98.72,0.0,0.0,0.0,0.0,0.0,0.0,62.410000000000004,0.0,16.68,0.0
6309,6309,user_6309,18-29,0.0,0.0,0.0,40.0,324.7199999999999,43.150000000000006,24.66,0.0,6.16,75.26,0.0,67.74000000000001,0.0,84.81,0.0
6310,6310,user_6310,18-29,0.0,0.0,0.0,1370.84,118.41000000000001,157.81,0.0,0.0,3.99,64.22,0.0,1724.4499999999998,0.0,42.699999999999996,135.15
6311,6311,user_6311,60+,0.0,0.0,0.0,0.0,94.1,0.0,0.0,0.0,0.0,0.0,0.0,41.64,0.0,53.019999999999996,21.28
6312,6312,user_6312,30-39,0.0,29.79,0.0,1555.2899999999995,1978.59,580.3699999999998,10.0,15.74,323.37,238.12000000000003,160.81,211.65999999999997,0.0,139.19000000000003,753.64
6313,6313,user_6313,18-29,0.0,0.0,0.0,182.79999999999995,22.25,0.0,72.4,0.0,110.46000000000001,92.71000000000001,0.0,150.27999999999997,4.25,410.04999999999995,427.23
6314,6314,user_6314,18-29,0.0,0.0,0.0,529.1000000000001,314.43,24.57,15.209999999999999,10.08,34.67,59.6,0.0,138.87,0.0,115.38999999999997,168.28
6315,6315,user_6315,30-39,0.0,0.0,0.0,0.0,12.88,53.769999999999996,1.79,0.0,0.0,129.62,11.6,15.49,0.0,0.0,323.16
6316,6316,user_6316,30-39,0.0,28.22,0.0,175.21,160.94,69.39,56.480000000000004,23.240000000000002,43.97,25.22,0.0,232.53000000000006,0.0,131.64000000000001,124.14999999999999
6317,6317,user_6317,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37,0.0,13.11,0.0,5.11,0.0
6318,6318,user_6318,50-59,75.14,404.79999999999995,766.17,12192.55,2235.1299999999997,979.3299999999999,253.23000000000002,30.68,925.1899999999999,1992.67,61.74,3303.4400000000005,0.0,879.12,186.32999999999998
6319,6319,user_6319,60+,,,,,,,,,,,,,,,
6320,6320,user_6320,40-49,0.0,0.0,0.0,138.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6321,6321,user_6321,30-39,0.0,40.51,0.0,0.43,0.0,0.0,0.0,0.0,5.5,19.7,0.0,4.36,0.0,0.0,85.1
6322,6322,user_6322,40-49,0.0,15.34,0.0,61.61,291.86,18.950000000000003,30.59,0.0,0.0,136.41,0.0,140.73,0.0,136.9,116.06
6323,6323,user_6323,30-39,0.0,38.88,39.489999999999995,34.04,166.44,57.58,0.0,0.0,0.0,280.49,0.0,283.45,84.26,40.9,182.35
6324,6324,user_6324,60+,0.0,0.0,0.0,350.64,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6325,6325,user_6325,18-29,0.0,19.34,0.0,621.89,596.63,239.61999999999998,15.859999999999998,64.41,168.63000000000002,1044.8000000000002,12.44,806.88,0.0,97.60000000000001,2.55
6326,6326,user_6326,60+,,,,,,,,,,,,,,,
6327,6327,user_6327,30-39,0.0,0.0,0.0,156.36,1285.3400000000008,489.38000000000005,74.42999999999999,35.49,165.41,261.74,28.089999999999996,918.2700000000001,0.0,178.32000000000005,117.03999999999999
6328,6328,user_6328,30-39,,,,,,,,,,,,,,,
6329,6329,user_6329,30-39,,,,,,,,,,,,,,,
6330,6330,user_6330,40-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,20.380000000000003,0.0,28.189999999999994,0.0
6331,6331,user_6331,60+,0.0,0.0,0.0,240.38000000000002,602.9200000000001,273.47999999999996,401.97,0.0,9.86,406.09000000000003,0.0,224.63,0.0,178.23,2533.88
6332,6332,user_6332,40-49,0.0,34.94,0.0,1526.4600000000003,454.90000000000003,295.29,135.07,127.49000000000001,960.49,1209.07,357.45,811.92,31.87,111.69,2167.08
6333,6333,user_6333,18-29,,,,,,,,,,,,,,,
6334,6334,user_6334,30-39,,,,,,,,,,,,,,,
6335,6335,user_6335,30-39,0.0,0.0,0.0,0.0,1407.4900000000002,146.37,0.0,0.0,0.0,112.25,0.0,286.38,0.0,153.62000000000003,0.0
6336,6336,user_6336,60+,0.0,0.0,0.0,790.52,102.53,265.93000000000006,40.64,2666.51,0.0,454.55,0.0,3144.839999999999,141.86,0.0,352.76
6337,6337,user_6337,30-39,,,,,,,,,,,,,,,
6338,6338,user_6338,30-39,0.0,0.0,0.0,12.31,34.769999999999996,0.0,0.0,0.0,0.0,89.69,0.0,178.75,0.0,0.0,30.290000000000003
6339,6339,user_6339,30-39,27.7,0.0,1.5,14.75,321.4,72.50999999999999,7.63,144.57999999999998,134.68,54.97,305.0,598.84,0.0,1011.36,25.779999999999998
6340,6340,user_6340,50-59,0.0,0.0,0.0,110.06,0.0,0.0,0.0,0.0,0.0,6.57,0.0,89.38000000000001,0.0,0.0,0.0
6341,6341,user_6341,18-29,,,,,,,,,,,,,,,
6342,6342,user_6342,18-29,,,,,,,,,,,,,,,
6343,6343,user_6343,18-29,0.0,0.0,0.0,0.0,352.74,0.0,0.0,0.0,5.79,0.0,0.0,71.44,0.0,143.20999999999998,132.52
6344,6344,user_6344,18-29,,,,,,,,,,,,,,,
6345,6345,user_6345,30-39,,,,,,,,,,,,,,,
6346,6346,user_6346,18-29,0.0,0.0,0.0,0.0,6.04,3.4,0.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0,0.0
6347,6347,user_6347,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.96,287.42
6348,6348,user_6348,18-29,0.0,16.9,0.2,181.27,229.19,109.18,41.540000000000006,3.0,23.18,107.36,0.0,179.81,1.99,7.109999999999999,223.68
6349,6349,user_6349,30-39,0.0,0.0,0.0,329.67999999999995,465.18000000000006,0.0,0.0,0.0,450.3,118.38,0.0,24.4,0.0,129.29999999999998,395.72999999999996
6350,6350,user_6350,40-49,0.0,0.0,0.0,17.02,42.980000000000004,0.0,29.53,0.0,0.0,0.0,0.0,64.61000000000001,0.0,4.09,0.0
6351,6351,user_6351,18-29,0.0,0.0,0.0,53.37,42.580000000000005,1.59,0.0,0.0,9.36,54.43,0.0,27.639999999999997,0.0,43.67,0.0
6352,6352,user_6352,40-49,0.0,22.6,0.0,0.0,1721.1099999999985,161.54,0.0,21.28,10.26,0.0,0.0,391.96999999999997,0.0,6.46,117.69999999999999
6353,6353,user_6353,18-29,,,,,,,,,,,,,,,
6354,6354,user_6354,30-39,0.0,0.0,0.0,9.94,45.31,0.0,0.0,0.0,0.0,47.28,0.0,30.189999999999998,0.0,0.0,0.0
6355,6355,user_6355,30-39,0.0,0.0,0.0,0.0,0.0,54.50000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6356,6356,user_6356,18-29,0.0,0.0,8.81,0.0,35.54,0.0,0.0,0.0,0.0,0.0,0.0,48.269999999999996,0.0,0.0,0.0
6357,6357,user_6357,18-29,,,,,,,,,,,,,,,
6358,6358,user_6358,18-29,0.0,30.27,0.0,231.02,220.3,131.85,116.97,35.65,0.0,267.25,0.0,356.14000000000004,0.0,28.03,134.3
6359,6359,user_6359,30-39,0.0,0.0,0.0,254.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.73,0.0,0.0,0.0
6360,6360,user_6360,40-49,0.0,0.0,0.0,33.32,0.0,438.62,0.0,0.0,87.93,97.2,39.57,45.6,0.0,34.03,80.77000000000001
6361,6361,user_6361,30-39,,,,,,,,,,,,,,,
6362,6362,user_6362,30-39,0.0,52.66,1.53,143.23000000000002,577.45,91.33000000000001,301.66999999999996,40.1,43.32,389.14,0.0,438.12,0.0,0.0,5.55
6363,6363,user_6363,40-49,0.0,396.05,0.0,675.01,986.8599999999997,0.0,199.54999999999998,30.07,97.6,560.3400000000001,0.0,1125.3399999999997,0.0,287.4400000000001,2976.5600000000004
6364,6364,user_6364,18-29,32.980000000000004,10.59,0.0,211.55,179.45,88.50000000000003,37.72,0.0,0.0,115.41,0.0,314.46000000000004,10.1,26.27,3.76
6365,6365,user_6365,40-49,0.0,454.29999999999995,17.53,2975.4699999999993,186.64,52.39,539.63,216.79999999999998,525.13,115.84,0.0,2087.47,832.54,350.62000000000035,2249.56
6366,6366,user_6366,30-39,,,,,,,,,,,,,,,
6367,6367,user_6367,18-29,0.0,31.31,2.53,0.0,233.12,20.5,10.69,0.0,49.28,316.33,0.0,987.1200000000001,0.0,2.24,0.0
6368,6368,user_6368,18-29,0.0,13.36,0.0,18.97,241.04000000000002,86.62,0.0,0.0,24.17,41.13000000000001,0.0,40.870000000000005,0.0,0.0,0.0
6369,6369,user_6369,40-49,0.0,0.0,0.0,451.86,185.54,0.0,0.0,0.0,0.0,185.41000000000003,0.0,3.72,0.0,135.08,90.22
6370,6370,user_6370,60+,0.0,0.0,0.0,0.0,138.74,33.37,6.15,0.0,31.49,467.57000000000005,0.0,961.96,2.44,2.13,34.48
6371,6371,user_6371,30-39,0.0,0.0,0.0,0.0,11.32,0.0,0.0,0.0,0.0,0.0,0.0,10.56,0.0,0.0,0.0
6372,6372,user_6372,18-29,,,,,,,,,,,,,,,
6373,6373,user_6373,30-39,,,,,,,,,,,,,,,
6374,6374,user_6374,18-29,,,,,,,,,,,,,,,
6375,6375,user_6375,18-29,0.0,0.0,28.439999999999998,0.0,99.66,24.13,24.07,9.94,17.89,0.0,0.0,11.15,0.0,13.91,65.43
6376,6376,user_6376,30-39,41.05,36.4,0.0,556.84,818.6000000000003,715.8900000000001,140.3,183.86,105.67,857.14,0.0,1348.7900000000006,7.19,90.38999999999999,102.56
6377,6377,user_6377,60+,0.0,0.0,0.0,153.84,1129.4299999999996,363.01,154.17,20.54,0.0,254.51000000000002,48.08,233.82000000000002,0.0,1.44,366.9100000000001
6378,6378,user_6378,30-39,0.0,0.0,0.0,218.39,77.95,0.0,0.0,0.0,0.0,0.0,0.0,55.03,0.0,38.5,8.93
6379,6379,user_6379,30-39,0.0,0.0,0.0,6984.63,101.25999999999999,418.4,10.65,4.5,0.0,65.21,0.0,2391.810000000001,0.0,0.0,149.43
6380,6380,user_6380,30-39,,,,,,,,,,,,,,,
6381,6381,user_6381,18-29,0.0,28.5,0.0,628.03,209.08999999999997,37.97,0.0,0.0,177.72,167.68,68.05000000000001,280.43999999999994,0.0,76.68,0.0
6382,6382,user_6382,18-29,0.0,2.6,6.05,139.67000000000002,224.20000000000005,36.88,19.59,24.2,16.26,369.13000000000005,0.0,376.61,2.85,424.93,32.95
6383,6383,user_6383,18-29,0.0,27.630000000000003,0.0,1635.5799999999997,974.9499999999999,360.34999999999997,6.84,0.0,33.75,20.25,0.0,294.46,0.0,690.3000000000004,0.0
6384,6384,user_6384,18-29,0.0,12.469999999999999,0.0,340.57,222.26000000000005,9.3,5.34,0.0,0.0,9.13,0.0,124.16999999999999,0.0,44.92,78.26
6385,6385,user_6385,30-39,0.0,141.1,0.0,508.60999999999996,2120.3099999999995,587.05,40.84,0.0,277.77,437.85999999999996,48.519999999999996,2941.570000000003,0.0,75.05,383.61
6386,6386,user_6386,40-49,0.0,0.85,0.0,597.76,37.53,195.73,0.0,17.0,0.0,0.0,0.0,43.4,70.13,0.68,0.0
6387,6387,user_6387,40-49,0.0,0.0,0.0,98.02000000000001,65.95,49.37,0.0,8.59,46.35,340.22999999999996,0.0,84.91000000000001,0.0,123.47,67.06
6388,6388,user_6388,40-49,0.0,16.64,0.0,1321.4399999999998,360.43,60.2,0.0,0.0,25.84,671.4000000000001,0.0,121.39000000000001,6.96,22.28,126.99000000000001
6389,6389,user_6389,50-59,0.0,33.3,0.0,640.0,139.62,17.48,3.0,0.0,125.83,513.12,0.0,207.57000000000002,0.0,1.3,65.8
6390,6390,user_6390,40-49,0.0,0.0,0.0,117.21000000000001,20.15,0.0,0.0,0.0,1434.6100000000001,72.75999999999999,0.0,270.66,123.03999999999996,48.85,759.5500000000001
