,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd
user_15328,0.0,0.0,31.48,1276.8799999999999,62.82000000000001,0.0,15.24,97.62,0.0,18.880000000000003,0.0,1257.74,0.0,246.74,173.91
user_15329,0.0,0.0,0.0,743.74,729.7700000000001,44.66,6.67,0.0,9.19,607.01,0.0,144.63,0.0,6.16,161.7
user_1533,0.0,0.0,0.0,84.06,145.27,0.0,5.45,0.0,33.95,150.33,0.0,115.30000000000003,0.0,4.08,278.27
user_15331,0.0,0.0,0.0,0.0,351.78,141.55,2.89,0.0,1.42,140.51,0.0,124.30000000000001,0.0,564.64,0.0
user_15332,0.0,186.95,0.0,0.0,1419.6899999999994,360.9000000000001,0.0,35.75,48.519999999999996,827.4699999999998,121.12,1120.1499999999999,74.49,317.09000000000003,2461.7699999999995
user_15334,54.68000000000001,28.07,39.57,348.24,181.26,539.15,250.62,33.27,181.02999999999997,366.19000000000005,20.24,215.21,0.0,459.2300000000005,86.28999999999999
user_15335,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_15336,0.0,42.19,0.0,0.0,19.4,0.0,62.53,0.0,0.0,14.65,0.0,317.96,0.0,0.0,0.0
user_15337,0.0,0.0,0.0,12.66,7.949999999999999,11.98,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0
user_15338,0.0,0.0,0.0,135.45,597.07,221.14000000000001,12.43,0.0,0.0,454.92,0.0,365.98999999999995,0.0,270.04999999999995,280.01
user_15339,0.0,0.0,0.0,621.26,33.02,0.0,80.85,27.56,416.13000000000005,5.91,0.0,46.09,0.0,0.0,223.29000000000002
user_1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.95,0.0,0.0,0.0
user_15340,0.0,23.28,0.0,1525.0999999999997,1073.5499999999993,137.84,72.25999999999999,38.3,506.0599999999999,930.3599999999999,0.0,607.04,92.71000000000001,434.38,391.19
user_15341,0.0,8.51,0.86,165.96,7.62,4.26,47.459999999999994,42.0,16.16,32.57,0.0,235.28000000000006,0.0,0.0,0.0
user_15342,0.0,0.0,0.0,75.95,90.45,81.76,2.99,14.7,211.5,128.28,0.0,1470.1200000000003,101.25999999999999,220.0,0.0
user_15343,0.0,19.09,0.0,19.88,139.34999999999994,1.72,0.0,24.189999999999998,0.0,20.15,0.0,29.76,35.59,0.0,0.0
user_15344,0.0,22.98,7.98,3093.5200000000004,2188.8299999999995,836.3199999999999,32.56,20.0,145.54,306.96000000000004,0.0,933.0299999999999,0.0,762.5099999999996,180.39999999999998
user_15345,0.0,0.0,0.0,0.0,184.26999999999998,0.0,0.0,0.0,2.0,384.42,0.0,28.1,0.0,0.0,67.59
user_15346,0.0,52.79,0.0,19.04,72.88,0.0,0.0,0.0,0.0,75.48,0.0,147.55,0.0,60.49999999999999,1247.4099999999999
user_15347,0.0,0.0,0.0,0.0,132.51999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_15348,0.0,0.0,0.0,81.57,208.94,0.0,9.34,0.0,0.0,62.91,0.0,65.0,0.0,0.94,0.0
user_15349,0.0,52.73,20.75,0.0,189.68,38.47,0.0,0.0,91.34,105.55999999999999,21.119999999999997,115.42,0.0,38.480000000000004,106.38
user_1535,0.0,22.77,22.55,1394.69,337.95,101.89,0.0,0.0,6596.85,1.28,0.0,369.13000000000005,0.0,236.89000000000001,911.6300000000001
user_15352,0.0,0.0,0.0,165.55,0.0,0.0,19.18,0.0,0.0,186.23999999999995,0.0,276.62000000000006,0.0,0.0,0.0
user_15353,0.0,0.0,0.0,123.57999999999998,45.19,14.41,1.97,0.0,11.35,0.0,0.0,47.17,0.0,18.97,230.86
user_15354,0.0,0.0,0.0,444.41,321.22999999999996,27.07,6.89,12.25,1013.03,23.12,3.83,189.63,0.0,11.079999999999998,451.53000000000003
user_15355,0.0,213.95,116.0,32.49,888.9499999999999,27.6,12.54,3.83,38.120000000000005,1098.0400000000002,0.0,469.79,0.0,79.91,161.43
user_15356,0.0,0.0,0.0,56.44,48.44,0.0,0.0,0.0,0.0,33.53,0.0,33.43,0.0,55.22,0.0
user_15357,0.0,372.20000000000005,0.0,2868.8199999999997,100.74999999999999,151.01,0.0,12.21,370.89,364.95000000000005,0.0,462.66999999999996,16.86,317.53999999999996,163.0
user_15358,0.0,0.0,0.0,382.79,65.3,24.29,4.64,1.66,51.53,19.58,0.0,96.8,0.0,1.7,115.46000000000001
user_15359,0.0,55.0,557.8,700.0,672.1900000000003,121.83,16.91,0.0,163.95,290.21999999999997,0.0,1074.14,0.0,1168.2600000000002,1426.0100000000002
user_1536,0.0,0.0,0.0,106.58,77.53,0.0,47.36,17.99,230.04,85.27,0.0,345.6400000000001,0.0,0.0,10.66
user_15360,0.0,0.0,0.0,160.0,47.4,99.05,123.29,60.480000000000004,325.78,232.78000000000003,0.0,552.8100000000002,0.0,304.46,97.24
user_15361,0.0,11.91,0.0,0.0,124.57,0.0,0.0,0.0,40.11,0.0,0.0,16.09,0.0,3.84,0.0
user_15362,0.0,2.13,0.0,124.95,77.77000000000001,4.8,9.36,17.02,0.0,34.21,0.0,54.83,0.0,57.22,25.44
user_15363,0.0,5.0,0.0,30.0,22.0,7.4,0.0,0.0,3.79,53.91,10.5,98.62,0.0,146.6,0.0
user_15364,0.0,9.7,12.06,337.98,120.89,0.0,0.0,0.0,0.0,18.37,0.0,9.18,0.0,28.55,0.0
user_15365,35.83,68.21,0.0,277.11,19.49,108.28,141.23,0.0,38.1,108.32999999999998,0.0,241.94,0.0,39.92,0.0
user_15366,0.0,77.50999999999999,0.0,481.62000000000006,854.7000000000002,424.4600000000001,53.620000000000005,43.25,75.4,196.79999999999998,15.32,369.53000000000003,11.66,426.24999999999994,310.03999999999996
user_15367,0.0,0.0,0.0,9.98,5.619999999999999,1.32,9.05,0.0,0.0,0.0,0.0,12.63,0.0,0.26,263.19
user_15368,0.0,0.0,0.0,0.0,29.310000000000002,0.0,83.08,0.0,2.44,95.76999999999998,0.0,0.0,0.0,0.0,0.0
user_15369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.449999999999999,0.0,0.0,0.0,0.0,0.0
user_1537,0.0,26.08,0.0,899.5199999999998,518.66,111.64,0.0,15.89,77.4,300.46,32.34,280.84999999999997,5.69,91.91999999999999,0.0
user_15370,0.0,133.37,0.0,1628.52,7.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_15371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0
user_15372,0.0,69.41,11.53,559.24,794.7500000000001,86.45000000000002,88.81,79.67,143.15,447.13,14.07,1387.8299999999995,30.58,166.06,7.56
user_15373,0.0,0.0,0.0,233.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_15374,0.0,0.0,0.0,215.51,673.1500000000001,72.09,13.36,0.0,76.74000000000001,533.66,51.31,117.25,0.0,0.0,282.77
user_15375,0.0,8.43,0.0,38.95,58.64,56.86,0.0,0.0,115.17999999999998,34.540000000000006,0.0,1097.52,0.0,12.68,15.66
user_15376,0.0,13.45,0.0,0.0,17.79,0.0,0.0,0.0,114.35,62.89,0.0,0.0,0.0,18.33,204.03
user_15377,0.0,382.21999999999997,539.4499999999999,674.27,1385.3199999999995,471.12,38.77,5.05,138.14,412.86,0.0,1315.1300000000008,0.0,355.34,366.39000000000004
user_15378,0.0,0.0,0.0,608.06,278.7,86.47,0.0,0.0,100.43,74.43,0.0,119.95,0.0,0.0,0.0
user_15379,0.0,0.0,0.0,1042.27,675.29,244.72,0.0,0.0,0.0,366.18,0.0,405.49,0.0,0.0,550.78
user_1538,0.0,95.00999999999999,0.0,522.88,75.75,0.0,9.43,0.0,64.82,87.1,0.0,56.650000000000006,14.88,220.10000000000002,402.56000000000006
user_15380,47.0,69.69,74.13,618.91,1259.3,174.71,19.52,264.46,292.41999999999996,1225.3500000000001,0.0,1820.7800000000007,19.88,357.86,66.52
user_15381,0.0,0.0,0.0,76.88,0.0,0.0,0.0,0.0,0.0,13.92,0.0,4.33,0.0,1.35,0.0
user_15382,0.0,86.11,74.32,12212.000000000002,827.5199999999996,124.24000000000001,9.8,198.96999999999997,60.440000000000005,336.64,0.0,1601.2000000000003,0.0,789.56,3068.6
user_15384,0.0,0.0,0.0,0.0,21.439999999999998,0.0,0.0,25.28,0.0,0.0,0.0,2.62,0.0,0.0,60.0
user_15385,0.0,0.0,0.0,0.0,316.15,28.74,48.85000000000001,12.35,35.75,37.9,0.0,246.37000000000003,0.0,121.91,0.0
user_15387,0.0,0.0,113.86,255.96,51.79,0.0,0.0,0.0,138.97,18.85,0.0,34.03,11.21,109.03,418.65000000000003
user_15388,0.0,27.1,0.0,0.0,21.28,0.0,0.0,0.0,0.0,344.33,0.0,196.52,0.0,0.0,0.0
user_15389,0.0,0.0,0.0,0.0,9.79,0.0,6.8,0.0,0.0,1.69,0.0,5.63,0.0,0.0,0.0
user_1539,0.0,194.19000000000003,0.0,271.35999999999996,71.19,0.0,0.0,0.0,8.09,387.50000000000006,13.780000000000001,150.81,0.0,63.17,0.0
user_15390,0.0,0.0,0.0,192.54999999999995,197.24,0.0,0.0,7.95,22.99,57.03,0.0,22.64,0.0,22.9,0.0
user_15391,0.0,0.0,0.0,0.0,224.93,26.590000000000003,0.0,0.0,21.53,34.71,0.0,284.08000000000004,0.0,33.04,1686.6200000000001
user_15392,0.0,32.01,0.0,159.88999999999996,0.0,0.0,0.0,0.0,1.93,420.28999999999996,0.0,1001.8699999999999,0.0,0.0,0.0
user_15396,0.0,7.72,0.0,1145.8700000000001,214.8,3.42,37.93,86.58999999999999,4.15,147.07,0.0,14.0,0.0,0.0,228.56
user_15397,0.0,14.51,0.0,418.49,118.83,195.35000000000002,0.0,0.0,3.92,48.74,46.0,63.730000000000004,4.51,18.29,128.52
user_15398,0.0,47.66,0.0,1055.1,152.2,0.0,0.0,0.0,0.0,33.19,0.0,132.49,0.0,114.88,1559.5299999999997
user_15399,0.0,0.0,0.0,104.22,18.82,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_154,2.3,0.0,0.0,22.0,179.17000000000002,91.69,3.9800000000000004,1.0,35.5,78.27000000000001,0.0,126.49000000000001,0.0,74.98,3.74
user_1540,0.0,0.0,0.0,115.06,251.11999999999995,29.450000000000003,105.00000000000001,44.39,101.92,219.57999999999998,0.0,1192.88,0.18,0.0,260.98
user_15401,0.0,541.0799999999999,0.0,0.0,82.84,35.49,7.86,34.23,0.0,881.8499999999999,0.0,512.99,0.0,0.0,0.0
user_15402,0.0,40.79,0.0,150.2,647.47,199.98999999999998,0.0,35.27,79.92000000000002,149.38,3.55,440.30999999999983,0.0,318.55000000000007,161.33
user_15403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.269999999999996,0.0
user_15404,0.0,0.0,0.0,146.29000000000002,49.81,23.82,0.0,0.0,5.45,0.0,0.0,39.7,0.0,182.51999999999998,0.0
user_15406,5.0,46.24,0.0,103.32,1329.7000000000005,91.72999999999999,375.64,0.0,434.26000000000005,153.97000000000003,0.0,206.15000000000003,0.0,17.0,22.81
user_15407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77,0.0,51.36,14.6
user_15408,0.0,0.0,0.0,994.2199999999999,1637.81,1229.41,59.379999999999995,0.0,62.989999999999995,967.8,166.36,877.14,0.0,1726.44,1275.54
user_15409,0.0,0.0,0.0,318.14,69.63,18.0,8.57,0.0,12.5,108.57,0.0,317.9600000000001,0.0,143.60999999999999,0.0
user_1541,0.0,23.85,0.0,197.52999999999997,3.74,0.0,71.84,0.0,30.27,0.0,0.0,60.730000000000004,0.0,8.51,0.0
user_15410,0.0,0.0,0.0,0.0,56.35,6.79,0.0,0.0,0.0,0.0,0.0,33.44,0.0,7.56,117.69
user_15411,0.0,13.45,0.0,732.6499999999996,619.5500000000001,50.14,26.22,29.79,107.18999999999998,143.96,0.0,104.23,34.68,311.64,830.0899999999999
user_15412,0.0,0.0,0.0,646.8,10.209999999999999,11.06,0.0,0.0,0.0,0.0,0.0,61.1,0.0,16.259999999999998,0.0
user_15414,0.0,0.0,0.0,0.0,6.9799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,219.13,0.0,0.0,0.0
user_15417,0.0,0.0,0.0,0.0,11.19,0.0,10.98,0.0,0.0,0.0,0.0,15.67,0.0,0.0,0.0
user_15418,0.0,0.0,0.0,0.0,47.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57,0.0
user_1542,0.0,0.0,0.0,0.0,0.0,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_15421,0.0,0.0,0.0,85.1,84.39000000000001,0.0,48.980000000000004,0.0,0.0,44.28,0.0,26.87,0.0,67.32,58.72
user_15423,0.0,0.0,0.0,0.0,21.65,0.0,0.0,10.23,7.99,0.0,0.0,231.58,0.0,0.0,0.0
user_15424,0.0,17.02,0.0,321.6199999999999,90.21999999999998,118.47,67.23,0.0,21.28,65.19,0.0,240.17000000000002,0.0,200.01999999999992,9.45
user_15425,0.0,0.0,0.0,0.0,187.32000000000005,3.04,16.35,0.0,5.31,90.91000000000001,0.0,64.74,0.0,47.81999999999999,649.37
user_15427,0.0,0.0,0.0,190.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_15428,0.0,34.65,0.0,2879.6600000000003,117.4,4.26,0.0,0.0,6.25,70.69999999999999,0.0,8.440000000000001,0.0,40.23,164.03
user_15429,73.5,121.13000000000001,0.0,1064.6,780.4500000000003,238.47,7.5,15.17,5.88,234.59,5.0,861.2900000000001,10.96,42.900000000000006,255.29999999999995
user_1543,0.0,0.0,0.0,31.96,175.31999999999996,0.0,5.84,0.0,36.16,376.05,0.0,726.3399999999999,0.0,0.0,2007.2399999999996
user_15430,0.0,0.0,3.2,90.0,78.94,18.0,0.0,0.0,42.269999999999996,14.85,0.0,5.81,0.0,25.0,51.0
user_15431,0.0,19.57,0.0,101.99,144.1,46.4,42.55,0.0,0.0,44.44,0.0,87.03,0.0,18.3,74.34
user_15432,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,19.14,19.15,0.0,32.7,0.0,0.0,0.0
user_15433,4.19,9.58,0.0,263.43,180.82999999999998,29.51,146.60000000000002,46.589999999999996,131.82999999999998,463.47999999999996,25.82,767.4500000000004,0.0,162.5600000000001,179.87
user_15434,0.0,0.0,0.0,0.0,30.31,22.77,0.0,0.0,1.14,41.61,0.0,78.42,0.0,64.52,2116.13
user_15436,0.0,0.0,0.0,306.35999999999996,143.75,0.0,0.0,0.0,12.16,0.0,0.0,49.66,4.26,36.93,0.0
user_15437,0.0,0.0,0.0,0.0,0.0,7.59,0.0,0.0,0.0,290.8,0.0,31.36,0.0,0.0,0.0
user_1544,0.0,121.63000000000001,0.0,1425.0,834.84,397.66,92.04,463.57,644.68,280.4,0.0,700.5999999999999,0.0,156.44,1494.32
user_15441,0.0,0.0,0.0,75.28999999999999,320.88,10.2,0.0,3.0,138.18,0.0,0.0,207.72000000000003,0.0,76.27,448.1
user_15442,0.0,17.23,0.0,421.26000000000005,468.04000000000013,0.0,196.14999999999998,1.7,51.06,193.05,0.0,489.87999999999994,0.0,5.1,224.76
user_15443,0.0,0.0,0.0,18.61,24.18,8.83,0.0,7.23,0.0,0.0,0.0,36.77,0.0,0.0,0.0
user_15445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.1,0.0,76.94,0.0,0.0,0.0
user_15446,0.0,67.8,0.0,48.14,61.6,0.0,15.3,13.89,0.0,54.5,0.0,72.5,0.0,19.08,0.0
user_15447,0.0,16.54,0.0,0.0,610.77,43.19,5.75,0.99,13.62,104.0,0.0,222.56,0.0,190.35999999999999,8.44
user_15448,0.0,0.0,0.0,428.85,31.66,275.61,0.0,0.0,0.0,38.0,0.0,180.28999999999996,0.0,0.0,1191.66
user_15449,0.0,0.0,0.0,255.32999999999998,83.14,80.87,0.0,6.0,20.0,8.17,0.0,29.03,0.0,7.2,1.28
user_1545,0.0,114.22,0.0,213.82000000000002,128.49,27.799999999999997,36.379999999999995,0.0,0.0,304.11,0.0,132.19000000000003,0.0,19.73,11.39
user_15450,0.0,8.27,0.0,26.479999999999997,89.14,0.0,19.84,10.42,9.92,0.0,0.0,28.529999999999998,0.0,3.64,0.0
user_15451,0.0,0.0,13.68,0.0,50.93000000000001,13.48,4.6,4.82,0.0,316.52,0.0,259.97,0.0,58.9,0.0
user_15452,0.0,0.0,0.0,0.0,92.93999999999998,0.0,4.55,0.0,0.0,191.51999999999998,0.0,3.0,0.0,71.93,0.0
user_15453,0.0,0.0,34.23,572.89,110.67999999999999,31.83,10.6,30.89,0.0,1305.02,0.0,40.19,0.0,0.0,0.0
user_15454,0.0,20.43,0.0,0.0,187.46,9.74,31.91,0.0,24.68,0.0,0.0,42.93,0.0,31.37000000000001,44.98
user_15455,0.0,180.26,0.0,1080.3,3767.269999999999,982.28,36.75,24.23,110.37,1368.8500000000001,12.62,2292.0299999999993,16.99,446.8,1006.61
user_15457,0.0,0.0,0.0,7.16,186.42000000000002,104.16,102.14999999999999,30.83,103.99000000000001,557.92,33.8,192.51000000000002,15.85,8.67,418.91
user_15458,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,47.28,0.0,0.0,0.0
user_15459,0.0,0.0,0.0,824.62,0.0,190.60999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.31,0.0
user_1546,10.0,244.11,43.87,788.65,784.2900000000001,447.58000000000004,682.6500000000001,350.94,1459.6000000000004,2417.9899999999984,0.0,8056.340000000001,367.11999999999995,569.4099999999997,265.0
user_15460,0.0,0.0,0.0,78.18,310.53999999999996,0.0,0.0,0.0,18.0,92.32,21.93,53.1,0.0,122.1,0.0
user_15461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0
user_15462,0.0,8.94,0.0,499.34,82.82000000000001,0.0,3.4,0.0,0.0,14.57,0.0,32.24,0.0,85.07,255.15
user_15464,0.0,21.89,0.0,17.79,279.28999999999996,23.68,43.72,35.92,36.32,0.0,0.0,290.81,0.0,51.26,2.65
user_15465,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,13.03,0.0,24.98,0.0,0.0,0.0
user_15466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0
user_15467,0.0,0.0,0.0,17.02,0.0,77.76,0.0,0.0,0.0,28.68,0.0,14.04,0.0,0.0,0.0
user_15468,0.0,2.68,0.0,51.06,65.61999999999999,0.0,4.12,0.0,0.0,5.1,0.0,103.56999999999998,0.0,11.06,0.0
user_15469,0.0,0.0,0.0,0.0,0.0,0.0,6.79,119.4,0.0,39.13,0.0,28.22,0.0,0.0,0.0
user_15470,0.0,0.0,0.0,281.54,30.34,0.0,2.57,0.0,0.0,73.22000000000001,0.0,48.58,0.0,55.03999999999999,11.54
user_15471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.66,0.0,12.77,0.0,0.0,0.0
user_15472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,4.26,0.0,0.0,0.0
user_15473,0.0,0.0,0.0,570.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_15476,0.0,37.870000000000005,0.0,822.2299999999999,222.69000000000003,0.0,0.0,28.51,0.0,17.02,0.0,89.73,0.0,118.74,76.6
user_15477,0.0,45.269999999999996,17.02,121.8,372.6400000000001,52.370000000000005,34.77,128.56,105.22,15.7,0.0,349.0000000000001,15.14,422.39999999999975,0.0
user_15478,0.0,0.0,0.0,165.31,272.95000000000005,0.0,0.0,192.71,1.93,1483.8799999999999,0.0,256.97999999999996,60.34,153.63,1435.8799999999997
user_15479,0.0,161.82,0.0,0.0,1114.2300000000002,106.44,306.73,605.9499999999999,9346.99,712.45,17.66,1863.0400000000002,68.38,323.60999999999996,246.0
user_15481,0.0,66.38,0.0,146.44,0.0,0.0,0.0,0.0,0.0,45.05,0.0,45.989999999999995,0.0,0.0,0.0
user_15482,0.0,192.14,0.0,555.79,80.02,0.0,0.0,41.7,0.0,37.720000000000006,59.79,53.5,0.0,145.34,530.34
user_15483,0.0,11.05,0.0,0.0,46.64999999999999,14.64,0.0,0.0,0.0,447.62,0.0,31.61,0.0,0.0,0.0
user_15484,0.0,65.85,0.0,940.4899999999999,528.04,201.29999999999998,83.32,345.05,294.53999999999996,759.96,0.0,1256.6299999999994,9.92,15.110000000000001,432.83
user_15485,0.0,43.489999999999995,0.0,6.9,330.44000000000005,14.46,136.07,1383.1799999999998,253.51999999999998,813.7600000000001,0.0,793.37,20.43,63.39,45.11
user_15486,0.0,0.0,0.0,164.35,0.0,0.0,15.57,0.0,0.0,98.46,0.0,58.77,0.0,0.0,12.53
user_15488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.01,0.0,0.0,0.0
user_15489,0.0,0.0,0.0,216.06,192.71,4.7,0.0,33.199999999999996,9.36,140.31,0.0,18.16,0.0,54.47,0.0
user_1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.26000000000005,0.0,0.0,0.0,0.0,0.0
user_15490,0.0,9.24,0.0,0.0,0.0,0.0,0.0,0.0,759.6,6.45,0.0,0.0,0.0,0.0,0.0
user_15492,0.0,9.54,1.39,40.32,160.84,1.59,5.85,0.0,15.209999999999999,10.59,0.0,308.15999999999997,0.0,2.98,17.1
user_15493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.22,0.0,0.0,0.0,1353.6,0.0,0.0,0.0
user_15496,0.0,0.0,0.0,11.370000000000001,9.45,2.65,0.0,0.0,0.0,0.0,0.0,153.24,0.0,0.0,0.0
user_15497,2.55,0.0,0.0,50.07,0.0,0.0,0.0,0.0,0.0,32.66,0.0,62.010000000000005,0.0,0.0,512.86
user_15498,0.0,21.23,0.0,138.51999999999998,91.36000000000001,0.0,0.0,65.62,0.0,970.23,0.0,2.32,0.0,5.32,20.509999999999998
user_15499,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,267.23
user_155,0.0,0.0,0.0,943.4799999999998,622.7599999999999,0.0,0.0,117.78,8.19,702.12,0.0,2348.04,90.83,35.0,105.00999999999999
user_15500,49.18,101.36,45.0,458.54,779.26,467.08000000000004,186.95,52.0,17.29,297.35,30.44,1021.9399999999997,0.0,934.5599999999996,63.98
user_15501,0.0,0.0,0.0,218.87,2554.3700000000003,1019.4200000000001,0.0,0.0,1137.73,238.82000000000002,49.6,562.43,0.0,159.25000000000003,1897.99
user_15502,0.0,0.0,0.0,117.6,52.779999999999994,6.56,0.0,0.0,29.32,4.93,0.0,91.56999999999998,0.0,148.91000000000003,152.41
user_15503,0.0,0.0,0.0,4.36,280.19999999999993,0.0,14.71,260.81,219.35999999999996,293.51,95.78,421.9499999999999,38.34,253.81000000000003,1193.7299999999998
user_15504,0.0,13.219999999999999,0.0,749.1,469.24000000000007,100.0,0.56,0.0,91.87,17.380000000000003,22.11,401.29999999999995,0.0,133.19,366.7199999999999
user_15505,0.0,0.0,0.0,0.0,92.44,8.0,0.0,0.0,0.0,0.0,0.0,8.49,0.0,0.0,0.0
user_15506,0.0,21.67,0.0,82.43,73.01,43.21,4.17,7.95,28.72,71.83,0.0,149.19000000000003,0.0,5.56,69.63
user_15507,0.0,0.0,0.0,126.26999999999998,228.31000000000006,0.0,187.2,32.81,10.21,107.82,0.0,91.94999999999999,22.98,24.8,61.8
user_15508,0.0,47.099999999999994,0.0,777.1600000000001,170.35,9.96,8.74,0.0,34.02,127.83,0.0,296.41,0.0,0.0,12.07
user_15509,0.0,0.0,0.0,0.0,0.0,18.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_15510,0.0,0.0,0.0,160.04,61.410000000000004,0.0,0.0,0.0,0.0,325.91999999999996,0.0,88.89999999999999,0.0,0.0,0.0
user_15511,0.0,0.0,0.0,8.77,134.44,0.0,0.0,0.0,42.599999999999994,17.73,0.0,85.16999999999999,0.0,174.0,142.82000000000002
user_15513,0.0,65.71,0.0,783.2700000000001,5322.1100000000015,539.38,280.41,126.32000000000001,1370.3500000000004,107.67,63.68,954.1999999999997,53.33,244.54,314.00999999999993
user_15514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,0.0,0.0,0.0
user_15515,0.0,0.0,0.0,69.58,45.510000000000005,0.0,136.8,5.83,0.0,102.5,0.0,162.10000000000002,0.0,16.409999999999997,0.0
user_15517,0.0,0.0,0.0,2.54,90.81,0.0,0.0,0.0,38.3,0.0,0.0,407.71000000000004,0.0,51.09,7.22
user_15518,0.0,0.0,0.0,63.67,167.73999999999998,6.12,0.0,0.0,0.0,67.16,0.0,74.84,0.0,24.67,17.02
user_15519,37.870000000000005,92.79,0.0,341.72,1158.5300000000004,90.02,53.989999999999995,12.62,25.61,135.68,0.0,355.71,0.0,71.96,239.6
user_1552,11.0,0.0,0.0,180.0,378.7900000000001,588.5699999999998,0.0,478.24,661.92,260.66999999999996,0.0,183.91,0.0,304.36,58.31
user_15520,0.0,0.0,0.0,0.0,52.230000000000004,0.0,0.0,0.0,0.0,0.0,0.0,115.28,0.0,10.25,1.99
user_15521,0.0,8.67,0.0,0.0,92.78,9.53,5.7,0.0,0.0,48.17,0.0,300.56000000000006,6.81,42.55,4.09
user_15522,0.0,0.0,0.0,85.11,27.57,0.0,0.0,0.0,0.0,0.0,0.0,42.96,0.0,0.0,0.0
user_15523,0.0,0.0,0.0,1516.39,253.74000000000004,0.0,0.0,0.0,0.0,0.0,0.0,162.06,0.0,142.0,642.17
user_15524,0.0,0.0,0.0,92.07,268.54999999999995,4.94,7.54,0.0,7.59,37.4,0.0,19.34,0.0,40.129999999999995,0.0
user_15525,0.0,91.70000000000002,37.47,1941.6199999999992,1332.1099999999997,146.75,257.39,0.0,167.0,548.07,0.0,1075.2000000000003,0.0,609.7799999999999,1190.03
user_15526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0
user_15527,0.0,0.0,0.0,0.0,87.43,0.0,0.0,0.0,0.0,4.48,0.0,24.330000000000002,0.0,216.59,0.0
user_15528,0.0,0.0,0.0,25.0,71.94000000000001,0.0,0.0,0.0,0.0,28.0,0.0,35.88,0.0,17.5,3805.3800000000006
user_15529,0.0,4.4,70.0,425.53,164.60999999999999,0.0,8.5,28.0,41.69,132.69,0.0,204.86,0.0,228.3,143.28
user_1553,12.77,326.89000000000004,0.0,669.5099999999999,2239.119999999999,581.9499999999999,122.87,310.2,596.2,212.03000000000003,130.24,1554.4500000000005,15.11,284.32,526.75
user_15531,0.0,0.0,0.0,24.849999999999998,8.95,0.4,0.0,0.0,0.0,0.0,0.0,3.6900000000000004,0.0,0.0,0.0
user_15533,0.0,96.53,0.0,365.89,351.2,29.299999999999997,203.84,8.64,18.819999999999997,166.82,0.0,496.5899999999998,0.0,412.18000000000006,79.61
user_15536,0.0,0.0,0.0,77.00000000000001,19.249999999999996,0.0,0.0,1.98,0.0,24.82,0.0,36.38999999999999,0.0,2.78,0.0
